id,text,user,is_hateful,lat_long
20390,L islam n a pas de couleurs ou de race. C est spirituelle il n a pas de frontières.,user_2,0,"-27.16895223905766,-49.50197511313998"
20392,"Avant la christianisation de la france, il y avait peut etre une religion majoritaire, et avant cela, sans doute une autre, et ainsi de suite. Apres l'islamisation, peut etre que la france deviendra bouddhiste, c'est ce qui fait tout simplement l'histoire de l'humanité.",user_10,0,"-13.750387426302062,-76.57695791162048"
20396,"Si demain, tous les francais se convertissaient à l'islam par conviction, quel serait le probleme exactement? Tant que les personnes sont en phase avec leur cheminement spirituel, cela ne devrait pas vous inquieter.",user_12,0,"69.78276761467596,-5.464979205187439"
20399,This is impossible because men are free to choose their religion.,user_9,0,"42.309894322851086,100.09108956321381"
20400,Il y a retour à la foi de manière générale.,user_15,0,"42.69627860871604,24.79865561076894"
20402,"Dieu vous aime, c'est pour ça.",user_4,0,"1.09192402545429,12.898970741880376"
20410,Qu'est ce qui vous fait dire ça?,user_1,0,"-0.8442565326582923,-62.16078168177238"
20412,Citation d'un homme lors de la prise de la Mecque se ne son pas les murs qu'il prend d'assaut ce son les cœurs.,user_15,0,"48.255012146001505,-120.80833459881109"
20414,"Mdr ont est la parce que la France a coloniser nos pays et à pris toute les richesses , et après il à mis des collaborateur pour l'éternité.",user_8,0,"40.16154526270028,-70.23816663286183"
20418,Voilà le résultat de trop écouter les médias.,user_14,0,"-11.946361420061749,133.341624490356"
20420,"Basons nos relations sur le respect des valeurs de respect mutuel, Liberté , Fraternité, Egalité! C'est ce qui nous permettra le vivre ensemble en paix soyons intelligents.",user_9,0,"-20.538942786108148,128.45456647715446"
20423,L'islam compte certes beaucoup de fidèle mais là vous exagéré quelque peu.,user_11,0,"-12.687324691265438,-39.22995756431858"
20425,"L'islam est une religion de paix, de fraternité, de partage, d'empathie, d'altruisme. Tout de dont vous avez l'air de manquer.",user_3,0,"50.528291588509475,12.947858816412392"
20427,Personne n'a jamais été forcé à se convertir à l'islam. Ça se saurait.,user_3,0,"36.25822291688638,-6.28658378078817"
20429,Quest ce qui vous fait dire ça?,user_8,0,"67.6011206515536,-5.301936373164891"
20430,Ahhh bon! Ahhh c'est pour sa que de plus en plus de français s'expatrie! Au soleil! Euh dans les pays musulmans ou il fait bon vivre!,user_12,0,"45.761948761730125,126.08919995853871"
20433,No other country asks such question!,user_11,0,"52.86753429972822,60.430081985720236"
20436,Les médias! Toujours les médias!,user_4,0,"45.082225316133616,125.63670331094866"
20438,Encore une ânerie.,user_15,0,"-52.59745728718696,-77.6628849521439"
20440,Ces propos nous rappelle une triste période de l'histoire.,user_10,0,"37.69910836121771,34.824986606919396"
20442,Ces propos sont stigmasant et incitent à la peur et la haine.,user_3,0,"68.03375304263014,38.94591246427924"
20444,L'incitation à la haine est punie par la loi.,user_11,0,"-36.853650446644345,-36.236365214148755"
20446,Pouvez vous me fournir des études statistiques sur ce sujet?,user_13,0,"28.406382384167166,32.37253136803898"
20449,What does Islamization mean?,user_2,0,"25.00656254237915,-69.74316262900805"
20450,"Comme toutes les religions, l'Islam ne vise qu'à sauver nos âmes.",user_12,0,"5.3453623624841065,136.2875124852646"
20452,Si c'est le résultat de la compréhension de l'islam tel que transmis par les premiers musulmans alors vous ne pourrait que vous en réjouir.,user_9,0,"36.49581615878149,-124.57303625082017"
20454,En France la majorité des citoyens sont contre le voile où tout autre signe religieux. Cette réalité il faut l'admettre.,user_10,0,"7.92867886667414,131.39267369532624"
20456,L'islam n'a pas besoin de vous Mes vous avez besoin de lui pour votre polémique.,user_15,0,"-31.00419348064646,131.0633858414754"
20458,La vérité n'a jamais fait peur à l'homme honnête! Mes vous l'êtes peut être pas au fond Ces ce qui expliquerai cette acharnement.,user_4,0,"45.81979913598891,87.96221008992624"
20460,Le but de l'islam n'es pas de vous envahir mes de vous libère.,user_15,0,"-6.981245227190801,48.189078361970616"
20462,Souhaitée vous une guerre des confessions? Ces pourtant le discours que vous tennez.,user_4,0,"49.983201755076976,130.81585848412828"
20466,L'islam appelle à Dieu: c'est une proposition et jamais une obligation!,user_9,0,"-14.720022219080736,113.25802722504274"
20468,L'islam prône la liberté religieuse conformément au verset « Nul contrainte en matière de religion ».,user_10,0,"-43.121963429936045,-43.03729010271123"
20470,C'est plutôt la laïcité détournée ou la mondialisation qui détruisent les religions et l'identités des peuples.,user_11,0,"-12.447230156591559,-79.27450841763354"
20472,L'islam est déjà depuis longtemps la première religion en terme de pratiquants.,user_13,0,"69.68803192773473,34.16917838068472"
20474,Félicitation vous êtes un philosophe de la bêtise.,user_10,0,"-31.0428718760187,-76.85110290493627"
20476,L Islam c est comme le film E. T ou les envahisseurs sinon FAUT JUSTE ARRÊTER NETFLIX de temps en temps.,user_8,0,"66.64589893478836,26.746031581334186"
20478,On est en France chacun choisi la religion qu'il veut personne n envahi personne par contre la bêtise et l ignorance a envahi votre cerveau.,user_2,0,"68.95990715494035,21.533564252265258"
20480,"Lorsque vous buvez de l'alcool, cela retourne à votre cerveau.",user_3,0,"-24.646175988243332,45.43646624050106"
20482,"Les convictions religieuses, philosophiques ou idéologiques ne connaissent pas de frontières car elles sont universelles.",user_8,0,"38.05125162330547,-73.41224628661038"
20484,Les projections des démographes ne confirment pas cette crainte.,user_12,0,"46.775093637406826,34.58549987567277"
20486,"L'islam est majoritaire à Mayotte, très présent à la Réunion. Les habitants s'en portent ils mal pour autant?",user_5,0,"33.47248886679674,-79.88695305968446"
20488,"Si l'islamisation c'est vouloir le meilleur pour son prochain, de rendre le bien pour le mal, de promouvoir le bon comportement, de combattre l'injustice, quel mal y a-t-il à cela?",user_4,0,"64.2036619351514,36.7280525623501"
20494,Medias et politique divisant les français.,user_11,0,"45.8332187036373,-103.52623779731803"
20495,Media and politics divide the French.,user_10,0,"-25.350078410225763,-46.896915565427946"
20498,"Alors que c'est bien connu, le christianisme a été créé en même temps dans tous les pays du monde où il est religion majoritaire.",user_11,0,"44.95454203497822,25.108665499544237"
20500,"Alors que quand des Européens envahissent militairement des continents entiers, c'est un gentil partage de culture, une mission civilisatrice.",user_8,0,"-31.394395571411835,152.8517236580588"
20502,L'islam est une des religions minoritaires dans ce pays et elle l'est durablement. Croire qu'il y a un complot extra terrestre d'islamiser la France est un pur délire. Une grande partie des musulmans français est issue de l'immigration. On a fait venir les parents et grand-parents comme main d'oeuvre bon marché et docile. Il s'avère qu'ils étaient en grande partie aussi musulmans et attachés à leur pratique religieuse. Et leurs enfants et petits-enfants aussi en grande majorité.,user_4,0,"57.56111769174508,14.28126515051244"
20507,". Vous mélangez les termes comme Salafisme (doctrine religieuse), Fondamentalisme (positionnement dans le débat), Islamisme (abstrait), et Terrorisme (action violent).",user_5,0,"49.20968770534785,-1.2474310316310824"
20512,Votre discours n'aide malheureusement pas à combattre le vrai terrorisme.,user_7,0,"63.466483426701,31.745842363729913"
20514,"Vous faites des amalgames et utiliser des mots qui n'ont pas de sens,je peux vous convier à en discuter pour avoir des définition précise.",user_6,0,"31.97905684388519,5.704861044712715"
20516,"Je consent que c'est de notre faute que vous ayez un manque total de culture sur l'ISLAM, je vous convie autour d'un thé pour quelques éclaircissements.",user_2,0,"24.89358586549728,-2.4983431349928438"
20518,"Je vous invite à débrancher votre tv et à vous rendre à une mosquée pour rencontrer,échanger et apprendre.",user_5,0,"8.190937224899749,-0.8064464805455209"
20520,Pourriez vous m'éclairer sur les définitions suivantes: fondamentaliste/islamiste et salafiste.,user_6,0,"-21.125670720008756,141.49165875400257"
20522,"Affirmation tres recherchée, tu peux mieux faire.",user_13,0,"-19.201631671148704,-47.21050200934245"
20524,"Les pauvres, voilà ce qui arrive après tant d années de colonisation, l'élève a dépassé le maître!",user_7,0,"11.788531475505422,-74.82997646769961"
20525,"Oh poor, that's what happens after so many years of colonization, the student surpassed the master!",user_6,0,"52.29973652193857,15.926267716604023"
20526,On pourrait dire que vous avez un vocabulaire limité.,user_15,0,"51.14379830867539,21.323592293063708"
20530,Autant de mots décrivant votre manque de personnalité. Jolie copier-coller tiré des logorrhées de pseudo experts en terrorisme.,user_3,0,"65.46518775109936,-9.690827683789484"
20532,"Vous avez oublié djihadiste, pongiste, vélociste, Salakis. Au bon lait de Brebis!",user_1,0,"61.91826537339789,29.36265681913749"
20534,De quel université ?,user_15,0,"7.940523109852656,-68.58661197036722"
20538,Et t'est jaloux.,user_13,0,"21.37714370008296,13.92287850648298"
20542,Les musulmans respectent les lois et contrairement à vous respectent les autres dans leurs diversité.,user_14,0,"48.95832018965064,84.88965102413955"
20546,Vous êtes pessimISTE.,user_12,0,"-47.45197463496539,-64.21855906963536"
20547,You are a pessimIST.,user_15,0,"41.955628912683636,-118.81723384074657"
20548,Si cela vous plait. Etes vous sûr de ne rien avoir oublié? Si peut être l'amalgame.,user_13,0,"-20.426155825407267,152.5006100527826"
20550,Un musulman peut il porter autant de casquette? Que fait il le reste de son temps? Ce musulman doit être diplômiste en polytechnique!,user_5,0,"-23.540087868643152,35.05208515718188"
20556,Arrêter de regarder BFM tv.,user_12,0,"26.946006141434022,70.4810008606197"
20558,C'est du délire islamophobe.,user_14,0,"30.425198067970044,-115.15389387360852"
20561,It is bullshit.,user_10,0,"42.49910551825926,-119.98809793086038"
20564,"Honnêtement, ce genre de commentaire ne mérite même pas de réponse.",user_2,0,"20.678621722040702,29.251269387996402"
20565,"Honestly, this kind of comment does not even deserve an answer.",user_13,0,"25.43169292724035,-82.20571883429443"
20566,Les terroristes seraient très heureux si c'était le cas.,user_13,0,"26.124008651099416,122.0581475112329"
20568,Cela pourrait être une publicité de recruteurs de terroristes.,user_3,0,"69.4530765387024,35.95752388741631"
20569,This could be an advertisement from terrorists recruiters.,user_12,0,"-17.943631976795324,132.72285967894715"
20570,Il existe plusieurs courant dans l Islam et plusieurs façon de pratiquer selon son libre arbitre ses origines ses connaissances religieuses.ce que vous dites n a aucun sens. Je ne suis pas sûre que vous sachiez de quoi vous parlez.,user_10,0,"-30.813973917554794,-67.51670457261419"
20572,Purs mensonges.,user_11,0,"35.83727028407078,-96.41714150190414"
20580,"Je suis musulmane et je suis la sunna de mon Prohète Mohammed, PSL.",user_13,0,"22.538196015343594,92.73193506257826"
20582,La personne qui écrit ce genre de commentaires est incapable selon ses propres mots de définir ceux qu'ils emploient.,user_7,0,"44.75217544399633,-87.97463835791328"
20584,Qu'est ce que ça veut dire?,user_13,0,"-19.957313707778773,-71.14675271872389"
20587,There is a lack of an opportunistic slave driver.,user_6,0,"5.705411729470963,100.96938038891454"
20590,"Cette déclaration revient à dire ""les Allemands sont tous antisémites xénophobes"".",user_15,0,"-30.05340031887738,124.02710920736997"
20594,Donnez la définition de chaque mot énoncé.,user_11,0,"57.1229653740971,-4.213770965068683"
20600,Ça représente rien.,user_13,0,"44.588466679140836,-71.15122836465494"
20610,Son équivalence dans la religion chrétienne?,user_12,0,"33.16859501127543,-103.31906426681384"
20614,"Si vous arrivez à me donner la definition de tous les mots que vous employez, j'écouterai peut être vos arguments, si vous en avez.",user_1,0,"-29.26951436712493,145.43069442734918"
20616,Qu'entendez vous par islamistes salafistes il faut éviter d'être abrutis par les chaînes d'infos en continu BFM.,user_4,0,"4.080352226121329,86.25137805546842"
20618,"Oui. Fondamentalistes,islamistes,salafistes. Avec la vrais définitions de ses mots Terroristes et musulmans son des contraires lisé le coran, vous comprendrez.",user_12,0,"-40.956742640534024,131.83079580011815"
20621,I even heard from NKM that they would even be Kouffarists.,user_9,0,"62.096946671453026,29.187794669975254"
20622,Sauriez vous définir rigoureusement un de ces mots?,user_10,0,"-27.145760984339766,-36.06115855231958"
20624,"Vous avez raison, et j'ai remarqué aussi que la plupart sont pompistes ou chauffagistes.",user_3,0,"-34.10096924858782,112.19531943536252"
20628,Vous pouvez être fondamentalement Islamiste et Salafiste mais de manière pacifique.,user_9,0,"-24.56976892442838,-46.069691496203575"
20634,Vous êtes un fumiste.,user_3,0,"-42.590769534763666,145.93775581200907"
20636,Beaucoup de istes pour mieux appuyer ces assertions douteuses. Le suffixe iste a bien été choisi.,user_9,0,"65.4532945192816,27.58503121513138"
20638,"Je ne comprends pas cet enchainement simpliste concernant une population mondiale d 1,5 milliards d humains sur Terre, qui n a jamais été à l origine des massacres coloniaux au long de l Histoire ou des drames du XXe siecle.",user_2,0,"44.43484591887788,-107.29137891097261"
20644,Votre réponse est trop manichéenne. On vit dans un monde de nuance. Peut etre y a t il une infime partie qui en fait partie tout comme l ira en irlande ou les farc en colombie ou d autres groupes chretiens africains en font partie. Ce n est pas le propre de l islam.,user_13,0,"14.686277596791747,96.57211545388103"
20646,On ne comprend rien à vos amalgames.,user_15,0,"32.307079466717646,-95.24181741984842"
20650,"Vous ne connaissez rien à cette religion, ni à ses pratiquants.",user_13,0,"22.508252774027078,6.7805731136588"
20652,"Je suis musulmane et aucun de ces adjectifs ne me représente, donc, non.",user_2,0,"65.2334805244374,-6.51461038041364"
20654,Si c'était le cas Sa serais un grand bordel en France.,user_12,0,"43.679931920698664,-105.74315238319774"
20656,C'est les phrases que BFM et le FN aime le plus pour nourrir la haine.,user_14,0,"-41.361086992836135,-73.77365772653769"
20660,Ce sont là des attaques gratuites et injustifiées qui visent à stigmatiser une communauté.,user_7,0,"43.51480910528519,-8.888654231319844"
20662,La vérité est que la majorité des musulman(e)s participent au tissu social de leur quartier.,user_15,0,"5.4194840196858385,146.63960376411276"
20664,"Vous avez oublié intégriste, raciste, RMIste. Vous en avez d'autres?",user_2,0,"-4.323153495042845,-58.24894035583394"
20665,"Forgot fundamentalist, racist, Welfare beneficiaries. Do you have any more?",user_4,0,"-25.286036847791706,129.4109134829087"
20666,Vous devriez relire la définition de ces termes ou devrais je dire lire la définition de ces termes tant vous semblez être dans l'ignorance la plus totale.,user_11,0,"60.93316685513007,31.535339459402387"
20668,Vous n'avez jamais discuté avec un musulman qui vous a semblé ouvert d'esprit?,user_5,0,"-30.525046090500226,124.69184725508086"
20671,This kind of talk should be condemned!,user_14,0,"43.99257539884919,124.76428521408224"
20672,Déclaration de guerre!,user_11,0,"-6.728215729859308,-52.18240114516189"
20674,Misérable commentaire!,user_13,0,"-2.756476918285287,-50.54430411514032"
20678,Y'a pu qu'à attendre un prochain hitler et nous deviendrons peut être nous aussi des victimes ?.,user_6,0,"43.09761881367846,11.911307431789645"
20682,Ceci est une incitation à la haine et stigmatise une partie des citoyens français.,user_2,0,"-17.721011613766485,-49.35289201691454"
20684,Cette phrase n'a aucun sens.,user_6,0,"41.624104134697305,144.83998262117953"
20686,Définissez moi les quatre termes que vous venez de citer.,user_7,0,"50.818329051696196,31.90663269998349"
20688,Vos propos incitent à la haine et sont donc sanctionnables au regard de la loi.,user_1,0,"-16.026159407746412,-44.46341036787714"
20690,Les chrétiens sont tous des terroristes intégristes à la solde de l'ira.,user_15,0,"32.63097270389811,-82.4895458940166"
20694,Vous réduisez la richesse de cette religion a une interprétation plus que remise en cause si ce n'est par vos médias.,user_10,0,"47.68196634153321,66.9200943553968"
20696,Je ne sais pas répondre à cette question.,user_11,0,"37.310522903460466,-84.29100453397373"
20698,Avez vous déjà oublier comment la deuxième guerre mondiale a commencé? Par des pensé tel que les votres.,user_7,0,"-23.280925247177226,-48.819407364609845"
20700,La seul réponse des bêtes est la haine.,user_13,0,"-11.13641592327821,48.612188949804434"
20702,Le seul but de vos parole est fondé sur de la haine sous couvert d'islamophobie.,user_8,0,"52.60683427567199,34.4786952475465"
20706,Vous pouvez nous traite de tout les noms mes la seul vérités est que le racisme ne mène nul'part.,user_10,0,"-39.12523364632381,-61.49294447482262"
20708,Pas besoin de répondre.,user_3,0,"38.36837454153659,16.080275844432837"
20709,No need to answer.,user_4,0,"4.742622505318408,-67.68703388310061"
20710,Les musulmans sont des citoyens comme les autres et respecrent la loi du pays dans lequel il vit conformément au verset « Ô vous qui avez cru! Respectez vos engagements! ».,user_8,0,"-46.00586854360755,-75.55027092204676"
20714,Qui a exterminer les indiens d'Amérique? Qui a exterminer les juifs d'Europe? Qui a exterminer les peuples d'Afrique? Les musulmans peut-être.,user_1,0,"54.63562489232787,9.144169227027021"
20715,Who exterminated the American Indians? Who exterminated the Jews of Europe? Who exterminated the peoples of Africa? Muslims perhaps.,user_11,0,"-21.135974944790256,-72.29120397776991"
20716,Comment répandre la haine et les amalgames avec 4 lettres. Iste.,user_8,0,"-42.261863959137436,138.90992358643913"
20718,Il est nocif d'attaquer une minorité tranquille qui ne souhaite qu'une chose: s'intégrer à la société.,user_4,0,"-11.09511383320816,-49.941947370447224"
20719,It is harmful to attack a calm minority who only wants one thing: to integrate into the society.,user_11,0,"-21.207283444830413,49.73423588355037"
20724,Ça en devient comique.,user_15,0,"54.4133088792723,65.40740839056024"
20726,L'islam prône la paix et l'amour.,user_8,0,"-27.382203996394445,138.42806194696624"
20730,Le terrorisme est contraire à l'islam qui ne tolère que les guerres défensives et respectant les civils.,user_9,0,"-20.52269114161122,-78.34696715243956"
20731,Terrorism is contrary to Islam which tolerates only defensive wars and respect civilians.,user_13,0,"39.08874166117743,104.49277132482192"
20732,"L'islam existe depuis 1440 ans mais les actes terroristes sont récents et ne sont que rarement imputables à des musulmans (nationalistes, mafieux, etc.)",user_12,0,"40.05306037656097,-79.75189149406398"
20734,"Réponse par l'absurde: s'ils l'étaient ""tous"", il y aurait autrement plus de victimes puisque les musulmans sont près de 2 milliards dans le monde!",user_8,0,"-22.450839090529406,29.76700341688276"
20736,"Réponse par l'absurde: s'ils l'étaient tous, pourquoi seraient ils les victimes les plus nombreuses des terroristes ?",user_9,0,"-42.29560777409032,135.3311516951967"
20738,Deja quelle est la définition de ces mots.,user_10,0,"-49.565176734029166,-66.88649035404273"
20740,Le terme islamisme a été inventé lors de la colonisation pour designer ceux qui étaient contre les colons et leur politique dinhibation de l'islam notamment au maghreb.,user_15,0,"26.283417862070564,-80.11811782237649"
20742,Termes servant à légitimer les régimes dictatoriaux et a justifier la repression et massacres de peuples ainsi que des coups d'état comme en Egypte.,user_4,0,"-18.70988528060686,126.91892374537977"
20744,"C'est dommage de penser comme ça, parce que du coup il y a plein de pays que vous n'oserez jamais visiter. Vous passez à côté de dizaines d'occasions de devenir intelligent.",user_2,0,"39.456401334999235,-68.09565834370375"
20746,"De temps en temps, ouvrir un livre d'histoire parlant d'autre chose que de Napoléon, de Charlemagne ou de Louis XIV, ça ne fait pas de mal. Et permettrait accessoirement d'avoir une meilleure idée de la complexité et de la richesse du monde.",user_4,0,"-23.398304037354023,17.808157281204657"
20748,"Vous avez oublié : anthropophages, satanistes, crypto-anarchistes, bolchéviques, arabo-maçons (et oui, vous n'en avez jamais entendu parler, c'est un complot!), antisémites, assassins. Soyons précis s'il vous plait!",user_4,0,"48.48084609423922,36.04819902022183"
20750,"Vous ne sauriez même pas définir clairement, sans réfléchir, un seul de ces termes.",user_6,0,"34.31294888427472,-79.58825376911187"
20754,Participe au développement de notre pays.,user_15,0,"-35.708984084745666,126.93725417196319"
20755,Contribute to the development of our country.,user_7,0,"28.40315365166638,-112.87770607321593"
20756,Travail dûr réalisé par les musulmans.,user_9,0,"41.31542606965039,-73.65714907087019"
20758,(en réagissant à une attaque terroriste:) bien sûr encore un blond aux yeux bleus qui s'appelle édouard.,user_4,0,"24.624342010077502,-84.2217907189865"
20759,Edouard aux mains d'argent était sympa malgré son apparence.,user_14,0,"-42.457248510187114,-36.71139985142611"
20760,"Tous les terracts sont commis par des musulmans, pas par des européens.",user_5,0,"41.28653364207089,61.777554314329855"
20765,Discours de haine. Pas d'amalgames. Le terrorisme n'est pas lié à une religion ou à une race.,user_6,0,"8.247773997837072,8.543569645996225"
20771,Et l'inverse?car je regarde un livre d'histoire de 3ème. Et c'est gênant pour vous.,user_4,0,"45.27913116539714,16.92043411519991"
20773,Pour un devoir en 1ère ES pouvez vous nous donner vos sources chiffrées?,user_5,0,"21.30667973615185,28.491967244247853"
20777,Mais qui sont vraiment tous ces Musulmans à travers le monde?,user_10,0,"-12.032707551600474,-47.16519357431005"
20779,"Souligne le verbe, le sujet et supprime le complément déplaçable, relis la phrase.",user_12,0,"69.2963692582744,16.363234071034856"
20783,"Environ 6 Millions de musulmans citoyens en France contre une dizaine de personnes ""terroriste"" vous permet de tremper tout le monde dans le même bain? Belle Réflexion!",user_2,0,"-5.630586364545081,-38.55783693952821"
20785,"Si une minorité de ""musulmans"" vous permet de dire que TOUS les musulmans sont des terroristes alors si vous avez un neurone défectueux dans votre cerveaux, on en déduis donc d'après votre logique que vous êtes complètement cinglés!",user_3,0,"59.53470455258534,24.25064599044333"
20787,"Non, PAS MOI! Sérieux, moi j'ai rien fais et la plus part des gens qui sont des 'terroristes' ne sont pas des musulmans! Plus sérieusement, il y des études sur ça! Check it out!",user_1,0,"51.24445608277746,4.6935291315608065"
20789,"L'islamophobie n'est pas une opinion, c'est un délit.",user_10,0,"58.518930373237595,36.70075356245923"
20791,"Islam signifie Paix, il n'a jamais prôné la violence, mais l'amour, que la paix soit avec vous mes frères et soeurs dans l'humanité.",user_4,0,"5.596432270803959,37.830211462900216"
20793,Ce type d'affirmation catégorise une population entière sans fondement aucun.,user_12,0,"-11.160309417107236,124.58008755158482"
20795,"En considérant qu'il y aurait 6 millions de musulmans en France, vous insinuez qu'il y aurait 6 millions de terroristes en France?! Un conseil. Ne sortez plus de chez vous!",user_7,0,"41.50725592740836,99.59374270767822"
20797,"L'abus des médias de masse nuit gravement aux capacités de discernement. Si les symptômes persistent, consultez un psychologue. Vous êtes très probablement devenu paranoïaque.",user_8,0,"2.0555408403456497,-77.91688874137989"
20799,Non c'est un Préjugés depuis les attentats.,user_2,0,"-31.506618100603255,-11.052769328925372"
20801,Non heureusement.,user_13,0,"64.02200039847244,1.6855368513962397"
20803,"Vue le nombre de musulman dans le monde le monde j,espère que non.",user_11,0,"29.206432526585004,25.122183212511388"
20805,Les musulman sont des être humains qui croient en dieu.,user_10,0,"-24.278472535700377,-42.211037376145015"
20807,Tout les français sont pas de ivrognes.,user_9,0,"46.93246498550656,23.19185889018833"
20809,Quelles sont vos références en terrorisme? Attention islamophobe n'est pas une référence.,user_10,0,"-26.00246281008892,112.936791642547"
20811,Vous êtes trop intelligent pour croire ce que vous tweeter.,user_12,0,"40.23816092224474,-81.92156027443627"
20813,"Tu connais tout les musulmans, ça doit en faire du monde.",user_11,0,"25.93943282887194,70.58988327570921"
20815,L'islam est une religion de paix n'en déplaise aux terroristes.,user_12,0,"38.70311017078105,-2.927654640599849"
20816,Islam is a religion of peace whether terrorists like it or not.,user_4,0,"-23.405642784156157,-37.3118578254086"
20817,Apportez vos sources que nous vous les expliquions un à un.,user_14,0,"47.72643518420878,0.23655731924052503"
20821,Il y a des extrémistes dans toutes religion. L'essentiel est de retenir que Dieu ne veut pas le meutre envers ces frères et soeurs en humanité.,user_10,0,"-34.81604677085746,119.41029272552134"
20824,It ignores the positive contribution of millions of Muslims.,user_7,0,"19.331598480375778,65.25684969583031"
20832,Amalgam when you have us.,user_14,0,"30.881933041679677,-116.90805581285491"
20834,It is such a terrorist religion that more and more people are converting.,user_2,0,"23.117020372557633,44.13381840003723"
20835,Pourquoi dans de haine pour une communauté qui ne demandent juste d'être en paix :(.,user_8,0,"-21.334412693953013,119.88383103035692"
20837,Si on était tous des terroristes le monde n'existerait plus lol.,user_7,0,"27.424795218079673,103.5240295467525"
20839,"Ca n a aucun sens de dire que les musulmans sont tous des terroristes. C est faire un amalgame , les musulmans sont des êtres humains comme les autres, on ne peut pas mettre tout le monde dans le même sens. Nous avons tous nos particularites, nous ne sommes pas un groupe uniforme, nous avons des parcours des situations différentes des aspirations differentes.",user_4,0,"31.20233658815273,-87.98041809571833"
20841,"Les musulmans dans leur grande majorité n aspirent qu à vivre en paix en vivant en adéquation avec les préceptes de l Islam,.",user_12,0,"-21.283763001279798,148.96553927329165"
20843,En islam il est strictement interdit de tuer ce cela reviendrait à tuer l'humanité tt entière ce qui est un péché très grave.,user_5,0,"36.899113008550685,-84.43879244646264"
20845,Incitation à la haine le terrorisme est interdit du fait que se serait porter atteinte aux personnes pr leur faire du mal!,user_5,0,"39.73882956512467,-117.45648035929153"
20851,"Si les 1 milliard et demi de musulmans étaient des terroristes, on l'aurait su rapidement.",user_5,0,"36.85354354964552,138.2920372943489"
20853,Tous les arbres sont des Chénopodes fétides.,user_7,0,"-36.52714536035343,-71.78147604317486"
20855,Nous déplorons les attentats et la terreur qui en découlent. Nous déplorons toutes violences! Nous constestons tous amalgames entre musulmans et terroristes.,user_11,0,"-38.754683178943075,144.0693188905704"
20857,2 milliards de musulmans dans le monde.,user_10,0,"26.049499638430436,61.082450419035695"
20859,Ceux qui terrorisent ne respectent aucun fondement de l'islam.,user_15,0,"-43.40303447027752,-50.93589257682855"
20860,Those who terrorize do not respect any foundation of Islam.,user_13,0,"27.808220206026647,-107.6591052225427"
20862,"Then I can say that ""all the Germans are Nazis."".",user_5,0,"38.016287549279184,-96.58907414292426"
20863,Les extrémistes caucasien sont dit instables mentalement alors que les mêmes bazanés sont qualifiés de terroristes.,user_1,0,"32.804607532522716,-113.05826721835341"
20864,Caucasian extremists are said to be mentally unstable while the same bazanés are described as terrorists.,user_1,0,"-31.305708210886266,-38.67208876053534"
20865,Les saoudiens sont des exceptions puisqu'on à rien à redire quand il s'agit de commercer avec eux.,user_7,0,"35.88763078406687,15.177292884790084"
20867,Les terroristes qui méritent d'être médiatisés sont musulmans.,user_14,0,"24.795749745043004,-86.72035562297376"
20869,S'ils étaient tous terroristes il y aurait actuellement des millions de terroristes sur la terre! Enfermons les tous!,user_3,0,"18.66067571226955,33.93422332476494"
20875,Les terroristes ne connaissent rien à l'Islam .,user_4,0,"55.21966316060296,34.31691082200013"
20878,The terrorists have all served in prison.,user_3,0,"4.7240661933200485,-65.41504177503363"
20879,Les terroristes sont tous des délinquants frustrés et rejetés par la Société .,user_15,0,"44.97759712940467,-7.0883466975946625"
20883,Et ceux qui affirment ça sont tous dès racistes.,user_14,0,"-13.844580922103397,-63.71758390480221"
20887,Je ne réponds jamais à cette affirmation car il s'agit d'une affirmation irrationnelle.,user_5,0,"34.56218294431494,13.36500350858007"
20888,I never answer that statement because it is a irrational statement.Â,user_12,0,"-42.52676891708764,-72.10284392896168"
20895,Arrêtez la calomnie et les rumeurs.,user_15,0,"-30.186705064829184,-57.61956503751607"
20897,"Il y a plus d'un milliard de musulmans dans le monde donc si c était le cas, on aurait rencontrer plus d'actes terroristes.",user_14,0,"59.30346170470129,-9.77470546315032"
20899,"Le terrorisme a toujours existé et il est l'oeuvre des terroristes, le relier aux musulmans démontre la volonté de stigmatiser cette communauté et la rendre responsable de tout les maux.",user_7,0,"-13.343324454314477,-61.45344023057132"
20901,"Un musulman peut être sujet aux troubles psychologiques comme tout être humain, donc avant de tout remettre sur sa religion voir si la personne que vous décrivez est stable psychologiquement, si ce n'est pas le cas alors compatissez à son état et proposez lui de se soigner.",user_6,0,"24.95315680081528,106.69136663346853"
20907,Le terrorisme est une méthode contraire au dogme musulman.,user_10,0,"-34.19271170425497,50.881184812609135"
20913,Si c était le cas vous ne seriez pas la à m écrire des incongruités.,user_2,0,"64.46726389728497,8.152999906557259"
20915,"Comme tout généralité, cet argument n'en est pas un.",user_2,0,"17.30025283854941,145.96969952497565"
20917,"L'amalgame est facile puisqu'il part d'un sophisme. Tous les terroristes sont musulmans (cela reste à prouver). Les musulmans sont tous musulmans, donc tous les musulmans sont terroristes. Cette phrase est aussi vraie que ce sophisme: Tous les chats sont mortels. Socrate est mortel, donc Socrate est un chat.",user_8,0,"-10.325387197165242,130.57331924760098"
