text,labels,target,source,dataset,nb_annotators,tweet_id
 tout sa parce que t'es jalouse de leurs amour connasse ,0,,role_playing_game,cyberado,2,
 il a pas besoin d'aller au bar,0,,role_playing_game,cyberado,2,
 il leur paie des apparts privés,0,,role_playing_game,cyberado,2,
 apprend a écrire connasse,0,,role_playing_game,cyberado,2,
 après c'est pas difficile savoir où t'es pendant la nuit ,0,,role_playing_game,cyberado,2,
 t conne,0,,role_playing_game,cyberado,2,
 pute ,0,,role_playing_game,cyberado,2,
 salope ,0,,role_playing_game,cyberado,2,
 enculé,0,,role_playing_game,cyberado,2,
 Adri calme-toi ça sert à rien de sénerver,0,,role_playing_game,cyberado,2,
 alors plus rien à dire Silvia?,0,,role_playing_game,cyberado,2,
 écoute si tu es frustré pcq tu en as une mini c'est pas de ma faute,0,,role_playing_game,cyberado,2,
 T'as enfin fermé ta gueule?,0,,role_playing_game,cyberado,2,
 te mele pas de ca herbert,0,,role_playing_game,cyberado,2,
 même une aveugle cul de jatte serait pas excitée par toi,0,,role_playing_game,cyberado,2,
 On se calme arreter de l'attaquer tout le temps a la fin,0,,role_playing_game,cyberado,2,
 Tkt Soan ils me font pitié,0,,role_playing_game,cyberado,2,
 tu prend tout ton temps pour embrasser des mecs en couple c'est sa ?,0,,role_playing_game,cyberado,2,
 tu as trouver une nouvelle cible ?,0,,role_playing_game,cyberado,2,
 tu veux que j'essaie le tien?,0,,role_playing_game,cyberado,2,
 viens la voir et verrai quel fera plus mal que ce que tu crois ,0,,role_playing_game,cyberado,2,
 t encore pucelle et tu parle avec moi,0,,role_playing_game,cyberado,2,
 moi jai enculé ta darronne la salope,0,,role_playing_game,cyberado,2,
 cette pute la marrave ,0,,role_playing_game,cyberado,2,
 Parle bien fils,0,,role_playing_game,cyberado,2,
 herbert arrete,0,,role_playing_game,cyberado,2,
 t'es venu au nom de dieu Herbert? ,0,,role_playing_game,cyberado,2,
 alors on ferme sa gueule,0,,role_playing_game,cyberado,2,
 bien ouej adri,0,,role_playing_game,cyberado,2,
 ne te mele pas plus,0,,role_playing_game,cyberado,2,
 tu veux quoi herbert qu'elle t'embrasse aussi ?,0,,role_playing_game,cyberado,2,
 pédale des qu on est triste on va pleuré chez papa pendant qu il se branle,1,,role_playing_game,cyberado,2,
 tu la kiffe cette pétasse ?,0,,role_playing_game,cyberado,2,
 allé un nouveau client pour toi Silvia,0,,role_playing_game,cyberado,2,
 Les gars vous tourné pas contre moi ,0,,role_playing_game,cyberado,2,
 félicitations,0,,role_playing_game,cyberado,2,
 c'est toi qui se mele ,0,,role_playing_game,cyberado,2,
 Je veux juste que ça sarange,0,,role_playing_game,cyberado,2,
 tu es de son côté alors qu'elle traine son cul sale partout ou ya des mecs ,0,,role_playing_game,cyberado,2,
 c vrai herbert il est nien il a pas pécho le mec de sophie luii!!!!!!,0,,role_playing_game,cyberado,2,
 tu dois kiffer,0,,role_playing_game,cyberado,2,
 bah c'est pas toi qui va y réussir Einstein,0,,role_playing_game,cyberado,2,
 ban t ou sylvia on t entend plus ,0,,role_playing_game,cyberado,2,
 tkt pas Silvia ce sont que des cons,0,,role_playing_game,cyberado,2,
 sylvia ouuouuu?,0,,role_playing_game,cyberado,2,
 pas plus que toi Soan,0,,role_playing_game,cyberado,2,
 laiisser,0,,role_playing_game,cyberado,2,
 Alors Silvia?,0,,role_playing_game,cyberado,2,
 déso j'avais plus de connexion,0,,role_playing_game,cyberado,2,
 merde,0,,role_playing_game,cyberado,2,
 donc on en était où?,0,,role_playing_game,cyberado,2,
 deja on est pas con soan,0,,role_playing_game,cyberado,2,
 ah oui,0,,role_playing_game,cyberado,2,
" C'est bon au pire laissez la et on passe à autre chose, vous faites quoi ce week-end ?",0,,role_playing_game,cyberado,2,
 Adrien ,0,,role_playing_game,cyberado,2,
 c'est ça ton excuse de merde?,0,,role_playing_game,cyberado,2,
 ces ton pere qui la pomper comme toi avec les mecs!!!!!!!!!!!!!!!!,0,,role_playing_game,cyberado,2,
 Je vais demander à ton père de me payer un vrai phone,0,,role_playing_game,cyberado,2,
 mon père est mort fdp,0,,role_playing_game,cyberado,2,
 ;;;,0,,role_playing_game,cyberado,2,
 mais vazi sens toi mieux mtnt,0,,role_playing_game,cyberado,2,
" c'est parce qu'il a eu une vrai leçon, lui aussi il piquer les meufs des autres ?",0,,role_playing_game,cyberado,2,
 il pourras pas t acheter de tel,0,,role_playing_game,cyberado,2,
 le tien oui,0,,role_playing_game,cyberado,2,
 respecter sa famille puatin,0,,role_playing_game,cyberado,2,
 sa fammille de pute,0,,role_playing_game,cyberado,2,
 cest pas respectable ,0,,role_playing_game,cyberado,2,
 techniquement mon père était comptable ,0,,role_playing_game,cyberado,2,
 mais si tu veux,0,,role_playing_game,cyberado,2,
 si il est mort c est de tas faute parce que t une grosse pute,0,,role_playing_game,cyberado,2,
 il s est suicider ,0,,role_playing_game,cyberado,2,
 comptable de pute entre ta mere et toi,0,,role_playing_game,cyberado,2,
 il les collectionnent ,0,,role_playing_game,cyberado,2,
 a propos de pute,0,,role_playing_game,cyberado,2,
 Et ta soeur elle veut meme plus te voir Adrien alors tait toi,0,,role_playing_game,cyberado,2,
 demande à ta mère comment elle arrive à te faire manger,0,,role_playing_game,cyberado,2,
 Silvia comprend qu'on est énervé je te conseille de quitter la discussion,0,,role_playing_game,cyberado,2,
 Mais oui... ,0,,role_playing_game,cyberado,2,
 on m'insulte et je dois faire l'autruche,0,,role_playing_game,cyberado,2,
 t'as vu ça où?,0,,role_playing_game,cyberado,2,
 non reste je vais te demonte ta gueule qui suce des bites,0,,role_playing_game,cyberado,2,
 vas-y grosse pute. tu te sens mal maintenant enfin ,0,,role_playing_game,cyberado,2,
 personne te la suce la tienne,0,,role_playing_game,cyberado,2,
 comme une autruche tu met ta tete dans des trou ?,0,,role_playing_game,cyberado,2,
 Ca commence a etre lourd la,0,,role_playing_game,cyberado,2,
 parce que elle est trop grosse pour rentrer dans ta boche,0,,role_playing_game,cyberado,2,
 ton père plein de mst il met autre chose dans des trous,0,,role_playing_game,cyberado,2,
 met ta tete entre tes cuisses a la place de prendre les mecs des autres ,0,,role_playing_game,cyberado,2,
 boucje,0,,role_playing_game,cyberado,2,
 dans ma boche... Voilà qu'on devient raciste,0,,role_playing_game,cyberado,2,
 bravo,0,,role_playing_game,cyberado,2,
 ls trous de ta mere,0,,role_playing_game,cyberado,2,
 les trous de la tienne sont plus larges vu les mecs qu'elle s'enfile,0,,role_playing_game,cyberado,2,
 ta mere la brochettes,0,,role_playing_game,cyberado,2,
 au moins mon pere est pas mort,0,,role_playing_game,cyberado,2,
 tout doux les loups,0,,role_playing_game,cyberado,2,
 au moins j'arrive à me faire embrasse Diana,0,,role_playing_game,cyberado,2,
 Fermez vos geule à la fin laiisser la tranquille,0,,role_playing_game,cyberado,2,
 embrasser*,0,,role_playing_game,cyberado,2,
 jai pas besoin d'embrasser un mec en le forcant moi :),0,,role_playing_game,cyberado,2,
 c'est ton père qui te forçait,0,,role_playing_game,cyberado,2,
 bien ouej,0,,role_playing_game,cyberado,2,
 c'est pour ça que tu marches pas droit,0,,role_playing_game,cyberado,2,
 chaud,0,,role_playing_game,cyberado,2,
 tu as jamais reussis a marcher droit ,0,,role_playing_game,cyberado,2,
 toi aussi tu marche pas droit parceque tu t fais demonter par ton pere,0,,role_playing_game,cyberado,2,
 faut pas attaquer les gens gratuitement,0,,role_playing_game,cyberado,2,
 il est mort mon pềre,0,,role_playing_game,cyberado,2,
 toujours etait une pute de mere en fille,0,,role_playing_game,cyberado,2,
 faut suivre,0,,role_playing_game,cyberado,2,
 il est manque dans son cimetire,0,,role_playing_game,cyberado,2,
 Bonne nuit bisous,0,,role_playing_game,cyberado,2,
 il pourra enculé ta mere la squellette,0,,role_playing_game,cyberado,2,
" Salut la grosse,  j'espere que la photo t'as plu",0,,role_playing_game,cyberado,2,
 allez vous faure foutre$,0,,role_playing_game,cyberado,2,
" Tu parles j'ai adoré mdr,  t'es jalouse d emes résultats c'est tout",0,,role_playing_game,cyberado,2,
 Tu devrais faire un gros régime Zoé Si tu veux je t'aide :),0,,role_playing_game,cyberado,2,
 salut majorie la jalouse tu vas bien,0,,role_playing_game,cyberado,2,
 Marjorie ce n'est pas gentil de faire ca,0,,role_playing_game,cyberado,2,
 ohh lala vous etes mechante,0,,role_playing_game,cyberado,2,
 laissez-moi tranquille je vous ai rien demandé,0,,role_playing_game,cyberado,2,
 oui moi jalouse mdr jalouse de toi en plus,0,,role_playing_game,cyberado,2,
 on vas faire du sport et evite de tous faire sortir,0,,role_playing_game,cyberado,2,
 zoé fait pas attention à ceux quelle dit,0,,role_playing_game,cyberado,2,
 fermez vos gueules un peu,0,,role_playing_game,cyberado,2,
 evidemment que tu est jalouse de zoé et moi nous somme plus fortes que toi,0,,role_playing_game,cyberado,2,
 allez diminue vos grossse bite cest mieux,0,,role_playing_game,cyberado,2,
 vous etes pas dans sa situation vous savez pas ce qu'elle vie,0,,role_playing_game,cyberado,2,
 tu n'a pas le droit de dire ce que les autre doivent faire,0,,role_playing_game,cyberado,2,
 sale boufonne parle mieux,0,,role_playing_game,cyberado,2,
 michel tg,0,,role_playing_game,cyberado,2,
 tous a fait d'accord avec julien,0,,role_playing_game,cyberado,2,
 c'est toi qui insultes là calme-toi un peu,0,,role_playing_game,cyberado,2,
 ta geul toi meme majorie la *****,0,,role_playing_game,cyberado,2,
 je ne vbais pas me calme vous etes des viperes,0,,role_playing_game,cyberado,2,
 lucie on va leur montrez comment perdre du poids ca va etre marrant,0,,role_playing_game,cyberado,2,
 perdre du poid quelle ironie,0,,role_playing_game,cyberado,2,
 haha cest pas drole du touyt,0,,role_playing_game,cyberado,2,
 hahaha ce qui est marrant c'est de te voir nous envier,0,,role_playing_game,cyberado,2,
 a peine marcher elle a du mal,0,,role_playing_game,cyberado,2,
 mais allez vous faire voir et commencer par essayer d'avoir de meilleures notes que moi et on verra après pour parler,0,,role_playing_game,cyberado,2,
 il lui faut cess deux béquilles natasha et pauline,0,,role_playing_game,cyberado,2,
 Zoé t'es qu'une merde et  tu resteras toujours une merde une grosse une boulette,0,,role_playing_game,cyberado,2,
 et toi il te faut tes potes pour avoir de bonnes notes aux controles ????,0,,role_playing_game,cyberado,2,
 peut etre physiquement elle ne vous plaie pas mais moralement vous voulez tous etre comme elles,0,,role_playing_game,cyberado,2,
 ça t'apporte quoi de l'insulter tu mexplique parce que je voit juste deux bouffons parler d'une situation qui les concerne pas,0,,role_playing_game,cyberado,2,
 un petit porc,0,,role_playing_game,cyberado,2,
 un petit porc mdrrr bien trouver les deux bouffones elles t'emmerdent,0,,role_playing_game,cyberado,2,
 les filles soyer  gentille avec elle j'ai etait dasn sa situation est c'est vraiment pas facile,0,,role_playing_game,cyberado,2,
 On parle juste de ce qu'on voit,0,,role_playing_game,cyberado,2,
 Les ptitrs connes on va se calmer parce qu'à part m'insulter sur mon physique vous savez rien faire,0,,role_playing_game,cyberado,2,
 on donne notre avis,0,,role_playing_game,cyberado,2,
 mentalement elle est pas mieux tricher et sucer les profs pour avoir des bonnes notes,0,,role_playing_game,cyberado,2,
 je ne comprend pas pourquoi sa vous préocuppe autant sopn physique,0,,role_playing_game,cyberado,2,
 mdrrr les salles de sport sont fermer mais faire un tpur de la ville je croi que cest mieux,0,,role_playing_game,cyberado,2,
 en quoi sa vous dérange,0,,role_playing_game,cyberado,2,
 je suis d'acord avec michel,0,,role_playing_game,cyberado,2,
 ah sayer zoé tu as tes potes pour te defendrent tu te sens fraiche et t'ouvres ta gueule,0,,role_playing_game,cyberado,2,
 ohhh lala tes mechanty lucvie,0,,role_playing_game,cyberado,2,
 et toi askip t'as besoin du soutien de ta pote pour m'insulter,0,,role_playing_game,cyberado,2,
 bien dit zoé,0,,role_playing_game,cyberado,2,
 laisse-moi vivre ou je t'écrase,0,,role_playing_game,cyberado,2,
 XD XD,0,,role_playing_game,cyberado,2,
 vous êtes des merdes à la défendre tous,0,,role_playing_game,cyberado,2,
 je te soutien a fooonnnnnnd zoé,0,,role_playing_game,cyberado,2,
 AHHHHH JPP,0,,role_playing_game,cyberado,2,
 elles ne valent pas bien que toi,0,,role_playing_game,cyberado,2,
 c sur que ecraser des personnes ca doit etre facile pour toi vue que yu pese 1 tonne,0,,role_playing_game,cyberado,2,
 moin aussi je la soutien de ouf,0,,role_playing_game,cyberado,2,
 on dit que la verite elle na qua faire du sport,0,,role_playing_game,cyberado,2,
 nous au moins on est du coté des gentilles et non des mechant marjorie,0,,role_playing_game,cyberado,2,
 ta raison Lucie,0,,role_playing_game,cyberado,2,
 comme tout le monde donne son avis je me permet je pense que vous êtes juste complexé par vos propres physique et vous vous sentez tellement dans votre peaux que vous êtes obliger de dénigré les autre,0,,role_playing_game,cyberado,2,
 meme dans les bus on narrive pas a respire a cause d’elle,0,,role_playing_game,cyberado,2,
 je me sens tres bien dans ma peau je te rassure,0,,role_playing_game,cyberado,2,
 je suis completeemnt d'acord c'es juste des gros jaloux,0,,role_playing_game,cyberado,2,
 moi aussi tkt pas on ne fait que dire ce qu'on voit,0,,role_playing_game,cyberado,2,
 non ne serai jamais jaloux d’elle elle est grosse,0,,role_playing_game,cyberado,2,
 c'est à dire une buche qui roule sur le sol,0,,role_playing_game,cyberado,2,
 on dénigrent personne on donne juste notre AVIS,0,,role_playing_game,cyberado,2,
 bh si vous vous senté bien dasn vos peu comme vous le dites si bien arreter d'embeter les autre bh ton avis maorie tu te le met la ou je pense,0,,role_playing_game,cyberado,2,
 allez casse vous un peu,0,,role_playing_game,cyberado,2,
 non on arrete pas:') :') :') :') il est grosse,0,,role_playing_game,cyberado,2,
" laissez-nous tranquille avec nos problèmes de poids, on est au courant merci !",0,,role_playing_game,cyberado,2,
 ça c'est sur on arretera pas,0,,role_playing_game,cyberado,2,
 on a pas besoin de vous pour savoir qu'on a un problème parce que t'as rien d'autre à faire d eta vie j'imgaine,0,,role_playing_game,cyberado,2,
 il est grosse c'est pas francais commence par aller revoir tes cours ensuite vient critiqué les autre,0,,role_playing_game,cyberado,2,
" tu ferais mieux de réviser tes cours au lieu de passer ton temps à me harceler, tu perds ton temps grave",0,,role_playing_game,cyberado,2,
 ah si t'inquiete pas j'ai pleins de choses à faire dans ma vie ferme la michel,1,,role_playing_game,cyberado,2,
 harceler qqun t'apportera pas de métier je te rappelle,0,,role_playing_game,cyberado,2,
 bh on dirai pas,0,,role_playing_game,cyberado,2,
 on dirait pas trop...,0,,role_playing_game,cyberado,2,
 non avec toi on perd jamais notre temps sale boufon,0,,role_playing_game,cyberado,2,
 mais c'est toi la bouffone nn mais je reve,0,,role_playing_game,cyberado,2,
" ouais à part envoyer des photos des gens et te moquer d'eux je vois pas,  tu dois vraiment avoir une vie à chier pour passer ton temps ici et continuer de m'emmerder",0,,role_playing_game,cyberado,2,
 mdrrr c'est sur,0,,role_playing_game,cyberado,2,
 critiquer le petit porc n'est pas a temps plein,0,,role_playing_game,cyberado,2,
 deja on gagne des sous en tarchelant mdrrr tes grose avoue,0,,role_playing_game,cyberado,2,
 je peux la denigrer un petit peu puis faire ma vie,0,,role_playing_game,cyberado,2,
" je me permet de vous posez une question, vous imaginez plus tard en train de dire a vos enfants que vous avez harcelé un personne à cause de son surpoids qu'est ce qui vous dit que vos enfants seront pas forcément dans vos critères de beauté donc vous devriez arrêt& de faire ça et consulter pour votre manque de confiance e vous",0,,role_playing_game,cyberado,2,
 apparemment si puisque tu restes ici,0,,role_playing_game,cyberado,2,
 donc ftg stp,0,,role_playing_game,cyberado,2,
 ecoute ce que soan dis et reviens après stp,0,,role_playing_game,cyberado,2,
 ferme ta gueule soan avec tes questions philosophiques à la con,0,,role_playing_game,cyberado,2,
" ouah bravo la répartie,  tu t'améliores de jours en jours",0,,role_playing_game,cyberado,2,
 on a pas besoin de soan pour arreter,0,,role_playing_game,cyberado,2,
 on s'en fou royalement de votre vie,0,,role_playing_game,cyberado,2,
 ce que mon gosse sera ne te regarde pas qu'es ce que tu perles av ns la bouge de la,0,,role_playing_game,cyberado,2,
 on veut juste défoncer elle de zoé celle de zoé,0,,role_playing_game,cyberado,2,
 zoe = porc,0,,role_playing_game,cyberado,2,
 AHAHAH,0,,role_playing_game,cyberado,2,
 on n'y peut rien c comme ca,0,,role_playing_game,cyberado,2,
 non effectivement vous avez pas besoin de soan pour vous arreter il vous faut quelque choses de plus fors tels un psy,0,,role_playing_game,cyberado,2,
 zoé t'emmerde,0,,role_playing_game,cyberado,2,
 elle est groose on le dit ya rien de mechant,0,,role_playing_game,cyberado,2,
 ouais et je le sais alors fou moi la paix,0,,role_playing_game,cyberado,2,
 bah oui on est sincere nous,0,,role_playing_game,cyberado,2,
 elle na qua fait une regime,0,,role_playing_game,cyberado,2,
 on est c'est aamis nous on dit la vérité,0,,role_playing_game,cyberado,2,
" on fait pas les focus nous, hein michel",0,,role_playing_game,cyberado,2,
 ZOE EST GROSSE,0,,role_playing_game,cyberado,2,
 la roue tourne vous finirez par êtres ta situation et tous le monde se foutra de votre gueule a force d'avoir autant de méchanceté,0,,role_playing_game,cyberado,2,
 si zoé = port bh lucie = chienne,0,,role_playing_game,cyberado,2,
 je préfère avoir une philosophie a la con plutôt qu'être une bouffonne sans cervelle qui réfléchie meme pas au conséquence de ces paroles,0,,role_playing_game,cyberado,2,
 michel que il est derriere son cula zoe donc ftg,0,,role_playing_game,cyberado,2,
