i,tweet_id,full_text
1429,942667931858726912,"Les Bleues 🇫🇷 réalisent un bon score 📺 sur @TF1 👍 : 4,3 millions de téléspectateurs et 25% de PdA et 5,1 millions de téléspectateurs et 23,5 % pour l’apres match avec le podium 🏆 #handball https://t.co/hfC5s4e1Ye"
1430,942514146951815168,
1431,942776687934222338,
1432,942506474311438336,
1433,942722174925836289,
1434,942785274215649280,
1435,942545995799388160,
1436,680014930783776768,
1437,725732411942789120,
1438,738380161704460288,
1439,936656788371492864,
1440,936661502215499777,
1441,936652143452401664,
1442,936656178809049089,
1443,936656938267496450,
1444,936656259171930112,"@Ricoolaa @pervnarc @FredZarma @LouisDeStDenis @EricNaulleau Comme il arrive que des ""petites vieilles"" le fasse en criant à l'agression alors qu'on vient lui proposer de l'aider à porter ses courses. Ça m'est arrivé. C'est la peur qui les fait réagir comme ça… C'est une conséquence du problème dénoncé à travers #balancetonporc"
1445,936658319002996736,
1446,956162290335830017,
1447,955601133711609856,
1448,956269314281213952,
1449,956135683118321665,
1450,955636885916913664,
1451,956286064452427778,
1452,959341359046983680,
1453,959340585571123200,
1454,959338414406594560,Super dispositif qui allie le rôle de l'enceinte 🎤🎸et le métier de son partenaire titre #habile 👍👍 #AccordHotelArena https://t.co/QB9CBQIuVN
1455,959341695979737088,Mélanie Da Cruz enceinte d'Anthony Martial : Le sexe du bébé dévoilé ! https://t.co/QwFNrzV0MM https://t.co/gHsEtg3QXp
1456,959341099868401664,
1457,959340118258667520,
1458,959337439327383552,
1459,959338890321694720,
1460,936609196669374464,
1461,936615540159893504,
1462,936601558204272641,
1463,936613469461377025,"DÉBAT : Ce mercredi 6 décembre, retrouvez nous à 18h en salle 49 à @SciencesPo_Tlse pour un débat sur #balancetonporc, nous serons accompagné.e.s d'@AssoCactus et de son tout frais, tout beau, pôle féministe. 
https://t.co/M2ObCjImwZ"
1464,955736871887425536,
1465,958019446542618624,"Si tu as trouvé une femme qui t’aime, prends soin d’elle."
1466,958110469096706050,
1467,958094934485106690,
1468,958072554987585541,
1469,957671135243571203,
1470,957673374527967232,Tiens j'écrirais bien un article sur la façon dont Peter Jackson filme les femmes dans les Seigneurs des anneaux et pourquoi c'est assez féministe comme mise en scène
1471,957662827006906368,
1472,936901855761776641,
1473,953993156562948101,
1474,953974673821323264,
1475,954020662317846529,Rencontre avec @bbarbusse ce soir à 18h30 à #Colmar pour parler #sport et #sexisme ! https://t.co/0ouI0foBuk
1476,954019998074327040,
1477,953991906224197633,
1478,957017310287540225,
1479,956072665873305600,
1480,956256558295511040,
1481,956425205504671744,
1482,957140727103967232,"La directrice du FMI Christine Lagarde met en garde contre les baisses d'impôts pour les ultra-riches réalisées par Trump... qui ressemblent beaucoup à celles de Macron !
https://t.co/SlQRtqKBih https://t.co/0mROp8I4v8"
1483,956130870057996289,
1484,950767685637419010,
1485,950770702176739328,
1486,950771199403069440,
1487,956452761998151682,
1488,956451656828424197,
1489,956452954780905472,
1490,956452001218486272,
1491,956454571861250048,
1492,989830760633860096,
1493,989944853785202689,
1494,989278550002929666,
1495,989760319651176448,
1496,954499987286700032,
1497,936562091401666560,
1498,936569924234903552,
1499,936560986273742848,
1500,936568062874091520,
1501,876532718015787008,Enquête #harcèlement #sexiste dans les #transports 2017 : Dernières minutes pour remplir notre questionnaire &gt;&gt; https://t.co/XbA3WXt4HH https://t.co/C3joaNHgZC
1502,937952230761750528,
1503,937962345900462080,
1504,938038280779714562,
1505,938016851615014912,
1506,937951929195483137,"Sur le blog, un texte sur le mouvement #Moiaussi et sur l'importance de parler. Nous y évoquons l'initiative lancée au Sénégal @nopiwouma = ""je ne me tairais pas"" ainsi qu'une piste de solutions pour éviter cette douloureuse expérience aux plus jeunes. https://t.co/lzSKxBxUUt"
1507,938029589963657217,#moiaussi : autopsie d'un mouvement mondial (infographie) Beau travail de @Mathysc @sondervorst @gabebl @gravelmatin https://t.co/om0tlMsvAC
1508,938027859267981313,
1509,954303029469175808,"Samedi à 19.00 @clhebdo5 avec :
🔷@Enthoven_R autour de la guerre des sexes 
🔷Patrick Stefanini et Nathalie St Cricq &gt;  #PenelopeGate un an après
🔷@annefloremarxer pour le #sexisme dans le sport 
🔷@FabriceMidal ""Sauvez votre peau ! Devenez narcissique"" #clhebdo https://t.co/BOwEf4eqwz"
1510,954329106128220160,"Quand les musiciennes de jazz s’insurgent contre le #sexisme.
https://t.co/4C8eTZvITQ via @FR_Conversation"
1511,942138231281389568,"#YaRacismedEtatQuand et un exemple de plus. 
Il suffit que la parole se libère a l’instar de #balancetonporc et ce sont des milliers de témoignages que chacun pourra lire
Telle est notre France 🇫🇷. On peut la guérir ensemble à condition que cesse le déni, d’abord institutionnel https://t.co/Q44VZxxoXJ"
1512,942140147365183489,
1513,942140161537830913,Les miss se mobilisent: Balance ton porc 😂#MissFrance2018
1514,337987985603706882,
1515,344338775876456448,
1516,338318597514461184,La femme de mon pere ? J'pouvais pas rever mieux #Ironie #DoubleIronie #TripleIronie #IronieInfinie
1517,343086386863300608,
1518,954067655031476224,
1519,954068178023387136,"Je suis un cochon
Film en compétition, Nikon Film Festival
#BalanceTonPorc 
#NikonFilmFestival 
#jesuisuncochon
https://t.co/RtvEPwfXR5"
1520,954069841757065216,"Il a un mouvement #Balancetonporc, moi je créé le mouvement #Balancetonbanquier et #Banlancetondéputé. 
 #ParadisFiscaux #ParadisfiscauxTrudeau https://t.co/zbfueZYgQD"
1521,954068989835206656,"Il a un mouvement #Balancetonporc, moi je créé le mouvement #Balancetonbanquier et #Banlancetondéputé. 
 #ParadisFiscaux #ParadisfiscauxTrudeau https://t.co/nIJBbdPin7 https://t.co/Ree1YjoTZ7"
1522,954068154866683904,
1523,954070374114889730,
1524,943464425377460224,"Au moins 267.000 personnes ont été victimes d'atteintes sexuelles dans les transports en commun : https://t.co/5YhyMbYtiF
#harcelement #sexisme #femmes #transports #hdr #féminisme #metoo #moiaussi https://t.co/KZPhXwGjaJ"
1525,943467186726764544,
1526,959344299338076161,
1527,959344928072523776,
1528,959344860523384833,"Bonjour, pouvez vous regarder ce produit, merci Aukey Enceinte SK-M8 Bluetooth 4.0 IP64 puissance 2 x 3W L'enceinte https://t.co/LuUXMt2lQF"
1529,959344592872189952,
1530,959344300541722624,"Enceinte sans-fil Sony h.ear go (Bluetooth et Wi-Fi) à 99,99 € avec le code MUSIC30 https://t.co/P73iJP87eG #BonPlan https://t.co/BBAG7qYMot"
1531,959344294942400512,"Chrissy Teigen, enceinte et rayonnante après avoir révélé le sexe de son 2e bébé https://t.co/lGhlKpXr7W #people"
1532,959344506733723648,
1533,959344934674452480,
1534,964260949883604994,Signe que les français sont prêts à faire avancer les choses en dehors du prisme gauche-droite. Le ministre @jmblanquer vu comme un homme de progrès. https://t.co/RCWJUmihIC
1535,963828524875374593,
1536,963764760021012481,Drague comme comme un homme (ou une femme) politique pour la Saint-Valentin.
1537,964259292525268993,📺 @LEPolitique : Jean-Michel #Blanquer est jugé comme un homme de progrès par les trois quarts des Français - Enquête Ipsos / @SopraSteria_fr pour #LEmissionPolitique https://t.co/nhZHHj5xyl
1538,420263427781976064,
1539,967882373617643520,
1540,967803249821659137,
1541,967466653461164032,"Il l'a bien mouchée la Aurore Bergé @tomvillaoff 😁 la nana qui a soutenu Sarko, Fillon, re-Sarko, Juppé et enfin Macron. Une vraie girouette!
#SLT"
1542,967743524962820096,
1543,943133588140253184,La GRC veut faciliter la dénonciation des agressions sexuelles https://t.co/Ozs48sveRF #polcan #moiaussi
1544,943190932073132038,
1545,943209162011537408,"“Cat Person” https://t.co/0uaIJt1wlS Elle et il aimaient les chats. Un des articles les + lus, portant sur la notion du consentement qui précède une relation sexuelle pas tout-à-fait voulue ni assumée. En écho aux #moiaussi #metoo @RC_ML @magregoire @RimaElkouri @Lactualite"
1546,943132336534810624,
1547,943130499316363265,Belle réponse Alyssa Milano #MeToo #moiaussi https://t.co/wSWsh47G1P
1548,986563510325956610,
1549,986350580082896896,Pour la première fois depuis longtemps un président français qui veut une Europe forte. It would be tragic if now Germany was to become the obstacle. Angela Merkel must think about her legacy beyond German politics. https://t.co/85lUnIUYZj
1550,986597547706904577,
1551,986292873124597760,
1552,986513708364042240,"Conjurer la peine et choses de la vie chez les NetTweet. 

N3 : Il y avait du monde à l'enterrement de mémé ?

N2 : autant que pour Johnny.

N3 : Il y avait Jean Dujardin ?

N2: oui.

N3 : Et Angela Merkel ?

N2 : Bien sûr !
(...) 

Et là ils les passent tous. Neimar compris 😅"
1553,986312844634238976,
1554,986288699385286656,
1555,986603516985856003,
1556,986294240874500097,
1557,986425935170695169,Angela Merkel's facial expression 🤣 https://t.co/lRo1vkU5EL
1558,956436919642152960,
1559,956432127607885824,Ensemble contre le #sexisme https://t.co/hLe73pMFQJ
1560,956444835451490304,"Dans quelques minutes, lancement de la première journée nationale de rencontres sur le #sexisme... En direct sur #EnsembleContreLeSexisme #25janvier https://t.co/0dNaZ8mG17"
1561,956429120262504448,
1562,956442809661353989,
1563,955495756093370368,"Divers: Décédée en 2014, voici la belle blague de cette femme à son mari… https://t.co/Kmzql6bVS4
#arroser #blague #femme"
1564,954730107347853312,"Une femme insoumise, militante, engagé, qui pense à un avenir pour la France, le social. De plus très belle 🤣 @SoChik75 si tu cherche un époux je postule 😂😂 #Rire #FI #Insoumise #Blague #France #FranceInsoumise https://t.co/HIqtOJKWAJ"
1565,960246905489051648,"#blague #gay 
- Quelle est la première chose que je regarde chez une femme ?
- Son mec ! 🤣🤣"
1566,991324879604633600,
1567,991925488707923968,
1568,991756819793051648,"J'aime une vidéo @YouTube : ""Le coup de gueule de Christiane Taubira sur l'accueil des réfugiés en France"" à l'adresse"
1569,991620618847178758,
1570,991916646573985794,"@SJallamion Et pour la 24001 personne qui souhaitera rejoindre la France ? 
Que devra t on faire ? 
Le laisser mourir où Christiane Taubira viendra nous expliquer qu'il faut en accueillir encore ?
 #HistoireSansFin"
1571,991358913541963777,
1572,991735708141412353,
1573,991390912012894209,
1574,991212249917378560,
1575,991995762555965440,
1576,948826834870853633,
1577,948896079147188224,
1578,948659845598666752,
1579,948670190656503808,""" Au-delà des campagnes de sensibilisation, il faut pouvoir réagir sur le coup!
Oui, on parle on dénonce, mais quelle est l’étape suivante? "" #MoiAussi éclabousse aussi la classe politique .@Josee_Boileau https://t.co/SAThH14mSR"
1580,948893409078542339,"Mon livre avance rapidement.
Titre: #moiaussi
#jeudiconfession"
1581,948834692446474240,
1582,443628561963175936,Comme quasiment chaque Mardi soir je reçois des appels masqués de la superbe fille la plus intelligente du monde. #Ironie #PauvreConne #A.H😣
1583,442039171633668097,
1584,443766320203849728,
1585,451829257820700672,
1586,442416497106116609,"Super diner en compagnie de la fille la plus gentille, intéressante, polie, mature que j'ai jamais vu. #ironie"
1587,445950423611232256,
1588,450312644285980672,
1589,955433105808084993,Lutte contre le #sexisme et les #préjugés : Le collège Gambetta à Rabastens #Tarn #Occitanie s'engage https://t.co/bcOxeJz7Tf
1590,955410644483891200,
1591,955480252477829121,RT @LaCroix :  Comment mettre hors jeu le #sexisme dans le #sport https://t.co/sfM2zLWDoc
1592,955443857147219968,"""Touffes Power"" 👩‍🎤Bravo aux @Louves_Virginia #sexisme #féminisme #rap https://t.co/LILYWFuXUF"
1593,955478433387155456,Il détourne les publicités sexistes des années 50 en inversant les rôles - #sexisme #Pub https://t.co/bmU7dwiiZY
1594,955463720699879424,
1595,955473954323476480,
1596,954792434751475712,"#Challenge Introspection J 20: Si tu étais né de l'autre sexe? développement personnel
#introspection #born #sexe #piscine #sac #6emsens #égalité #homme #femme https://t.co/XBmyFJRLBV"
1597,954815102078930945,"@emenard34 @MarleneSchiappa C'est l'égalité selon @MarleneSchiappa .Pas grand chose à dire, juste que cette femme préfère exclure qu'inviter. Ce qui est l'essence du totalitarisme. Il s'agit d'un autre esprit étriqué dont regorge cette gauche humaniste et progressiste à laquelle elle se targue d'appartenir."
1598,885442947952644097,
1599,837235278943305732,
1600,869501141385719808,
1601,869842810337230848,
1602,879379904189657090,
1603,870324424725188608,
1604,869961982862143488,Les #femmes aussi ont droit à leur mobilité ! Participez à notre enquête sur le #harcèlement #sexiste &gt;&gt; https://t.co/XbA3WXt4HH https://t.co/em9fYGgEIY
1605,869599505209053184,"Aidez-nous à compléter notre nouvelle enquête sur le #harcèlement #sexiste dans les #transports &gt;&gt; https://t.co/XbA3WXt4HH
#femme #sexisme https://t.co/dVAdhGu90H"
1606,881420469273976832,"Christiane Taubira : ""La culture m'a sauvé de l’aliénation, du ressentiment"" https://t.co/eH40n9aBJC"
1607,879750026410553344,Christiane Taubira au Festival d'Avignon pour un “grand moment de partage et de réflexion” https://t.co/9YMQZlVKN4 https://t.co/TzbcR4UMTy
1608,883730000264015873,"Christiane Taubira, oratrice et comédienne, fait un carton au Festival d'Avignon #FDA17 https://t.co/yZltEh3oC5 https://t.co/yITsPznOoe"
1609,884348828429713410,"[POINT PRESSE] Christiane Taubira ""lire m'a donné la conscience d'exister au monde. Lire m'a permis de voyager"" ON AURA TOUT https://t.co/D3p5iVOa0j"
1610,883960484944379904,Christiane #Taubira invitée star du Festival d'Avignon. Une nouvelle raison de ne pas y aller https://t.co/utZtBBaOqV via @Figaro_Culture
1611,880841934859898881,"Le @Qofficiel a raison : 
trois noms, insultés, humiliés resteront dans l'histoire  : 
Simone Veil, Robert Badinter, Christiane Taubira"
1612,881466679070478336,"Christiane Taubira : ""La légitimité à gouverner n'est pas seulement électorale, elle est aussi éthique et politique"" https://t.co/3h7xlZ64L4 https://t.co/GSoSI8Qhi0"
